trip_id,date_time,city_zone,vehicle_type,trip_distance_km,trip_duration_minutes,average_speed_kmph,weather_condition,traffic_level,helmet_used,accident_reported,safety_risk_level
888,06-02-2024 23:00,Residential,Bicycle,5.1,40.7,24.2,Rainy,Medium,No,No,Medium
889,07-02-2024 00:00,Commercial,E-Scooter,7.01,17.7,29.4,Hot,Low,No,No,Medium
890,07-02-2024 01:00,IT Hub,E-Bike,1.25,57.2,28.7,Rainy,Medium,Yes,No,Medium
891,07-02-2024 02:00,Tourist Area,E-Scooter,5.09,22.4,10.2,Hot,High,Yes,No,Low
892,07-02-2024 03:00,Commercial,Bicycle,9.09,24.4,27.3,Rainy,Low,No,No,High
893,07-02-2024 04:00,University Zone,Bicycle,7.99,20.8,19.3,Clear,High,Yes,Yes,Medium
894,07-02-2024 05:00,IT Hub,E-Bike,4.61,31.5,13.4,Clear,High,Yes,No,Low
895,07-02-2024 06:00,Residential,E-Scooter,4.02,45.7,12.6,Rainy,Medium,No,No,Medium
896,07-02-2024 07:00,Commercial,E-Scooter,2.85,14,13.9,Clear,Low,Yes,No,Low
897,07-02-2024 08:00,Tourist Area,E-Bike,4.72,32.3,14.8,Clear,High,Yes,No,Low
898,07-02-2024 09:00,Tourist Area,E-Scooter,8.99,36.4,21.3,Foggy,Medium,Yes,No,High
899,07-02-2024 10:00,Tourist Area,E-Scooter,4.02,36.2,21.5,Foggy,High,No,No,Low
900,07-02-2024 11:00,Commercial,E-Bike,7.71,10.8,19,Clear,Low,No,No,Low
901,07-02-2024 12:00,Tourist Area,E-Scooter,5.32,7.5,22.8,Rainy,Medium,Yes,No,Low
902,07-02-2024 13:00,University Zone,E-Bike,1.67,14.3,8.3,Clear,Low,Yes,Yes,Low
903,07-02-2024 14:00,Residential,Bicycle,9.44,16.8,24.9,Foggy,Medium,No,No,Low
904,07-02-2024 15:00,Residential,Bicycle,4.06,16.6,15.7,Rainy,High,Yes,No,Medium
905,07-02-2024 16:00,University Zone,E-Scooter,4.76,33.4,20.1,Foggy,High,Yes,No,High
906,07-02-2024 17:00,Residential,E-Scooter,3.94,33.1,23.8,Foggy,Medium,No,No,High
907,07-02-2024 18:00,Tourist Area,Bicycle,1.61,24.4,22.4,Foggy,Medium,Yes,No,Low
908,07-02-2024 19:00,Tourist Area,E-Scooter,4.8,44.4,13.5,Clear,Low,Yes,No,Medium
909,07-02-2024 20:00,University Zone,E-Bike,8.61,34.4,25,Rainy,Low,No,No,Low
910,07-02-2024 21:00,IT Hub,Bicycle,8.64,21.5,14,Hot,Medium,Yes,No,Low
911,07-02-2024 22:00,University Zone,E-Scooter,2.69,38.3,12,Rainy,Low,No,Yes,Low
912,07-02-2024 23:00,University Zone,E-Scooter,1.99,15.7,22.5,Hot,Low,Yes,No,Medium
913,08-02-2024 00:00,Commercial,Bicycle,7.29,52,17.8,Rainy,Low,Yes,No,Low
914,08-02-2024 01:00,Commercial,E-Scooter,8.8,5.6,8,Hot,Low,Yes,Yes,Low
915,08-02-2024 02:00,IT Hub,E-Scooter,4.82,11.6,12.7,Hot,Low,Yes,Yes,Low
916,08-02-2024 03:00,University Zone,Bicycle,0.85,31.5,27.9,Rainy,Medium,Yes,No,High
917,08-02-2024 04:00,Commercial,Bicycle,3.23,16.7,10.1,Clear,Medium,Yes,No,Low
918,08-02-2024 05:00,University Zone,E-Bike,8.78,58,14.3,Hot,Medium,No,No,Low
919,08-02-2024 06:00,IT Hub,E-Bike,4.78,8.6,26.3,Rainy,High,Yes,No,Low
920,08-02-2024 07:00,Commercial,E-Scooter,7.48,57.4,29.4,Hot,Low,No,No,Low
921,08-02-2024 08:00,Commercial,E-Scooter,4.52,40.4,26.2,Clear,High,Yes,No,High
922,08-02-2024 09:00,Residential,E-Scooter,5.62,35.2,18.4,Hot,High,No,No,Medium
923,08-02-2024 10:00,Tourist Area,E-Scooter,6.3,26.9,12.5,Hot,Medium,No,No,Low
924,08-02-2024 11:00,University Zone,E-Scooter,8.75,39.5,13,Foggy,High,Yes,No,Medium
925,08-02-2024 12:00,IT Hub,E-Scooter,5.8,59.2,18.1,Foggy,High,Yes,No,Low
926,08-02-2024 13:00,University Zone,E-Scooter,1.06,32.3,19.9,Clear,High,Yes,No,High
927,08-02-2024 14:00,University Zone,Bicycle,5.46,43.6,9.8,Foggy,Medium,Yes,No,Medium
928,08-02-2024 15:00,University Zone,E-Bike,9.02,18.3,23.3,Rainy,Low,Yes,No,High
929,08-02-2024 16:00,IT Hub,E-Scooter,3.85,49.7,12.1,Foggy,Low,Yes,No,Medium
930,08-02-2024 17:00,Tourist Area,Bicycle,1.3,38.1,23,Foggy,High,Yes,No,Medium
931,08-02-2024 18:00,University Zone,E-Scooter,9.46,6.7,8.2,Clear,High,Yes,No,Low
932,08-02-2024 19:00,Commercial,E-Bike,4.04,24.8,21,Rainy,Low,No,No,Medium
933,08-02-2024 20:00,Residential,E-Scooter,6.07,32.8,8.2,Foggy,High,Yes,Yes,Low
934,08-02-2024 21:00,Tourist Area,Bicycle,3.1,28.6,18,Clear,Low,No,No,Low
935,08-02-2024 22:00,Tourist Area,Bicycle,9.11,7.2,24.7,Hot,Medium,Yes,No,Low
936,08-02-2024 23:00,University Zone,E-Scooter,1.59,23.7,15.3,Foggy,Medium,No,No,High
937,09-02-2024 00:00,IT Hub,E-Bike,7.7,7.4,13.4,Rainy,Medium,No,No,High
938,09-02-2024 01:00,Tourist Area,E-Bike,2.39,20.6,23.6,Foggy,Low,Yes,No,Low
939,09-02-2024 02:00,Residential,Bicycle,5.22,55.1,9.8,Hot,High,Yes,No,Low
940,09-02-2024 03:00,Residential,E-Scooter,8.68,40.7,29.7,Hot,High,No,No,Low
941,09-02-2024 04:00,IT Hub,E-Scooter,9.61,37,21.3,Clear,Low,Yes,No,Low
942,09-02-2024 05:00,University Zone,E-Bike,3.87,21.7,9.5,Clear,High,No,No,Low
943,09-02-2024 06:00,Residential,Bicycle,7.86,21.2,11.9,Clear,Low,Yes,No,Medium
944,09-02-2024 07:00,Commercial,Bicycle,4.8,33.6,8.4,Clear,Medium,Yes,No,Medium
945,09-02-2024 08:00,Residential,E-Scooter,4.26,11.2,8.1,Rainy,Medium,No,No,Low
946,09-02-2024 09:00,Tourist Area,E-Bike,1.46,9.1,19.3,Foggy,Low,Yes,No,Medium
947,09-02-2024 10:00,University Zone,E-Scooter,2.61,37.7,8.1,Clear,Medium,Yes,No,Medium
948,09-02-2024 11:00,Tourist Area,Bicycle,3.15,8.5,22.1,Clear,High,Yes,No,Medium
949,09-02-2024 12:00,Residential,E-Bike,4.2,53.1,23.6,Clear,High,No,No,Low
950,09-02-2024 13:00,IT Hub,E-Bike,8.88,8.6,17.6,Rainy,High,No,No,Medium
951,09-02-2024 14:00,Tourist Area,Bicycle,6.95,39.7,10.9,Rainy,High,No,No,Medium
952,09-02-2024 15:00,Tourist Area,E-Scooter,3.15,47.5,21.2,Clear,Medium,No,No,Low
953,09-02-2024 16:00,IT Hub,E-Scooter,8.59,7,10.3,Foggy,Low,No,No,High
954,09-02-2024 17:00,Commercial,E-Scooter,6.97,19.1,23.3,Rainy,High,No,No,Low
955,09-02-2024 18:00,Residential,E-Scooter,9.34,23.4,13.9,Clear,Low,No,No,Low
956,09-02-2024 19:00,IT Hub,E-Bike,2.15,37.6,27.6,Hot,Low,Yes,No,Low
957,09-02-2024 20:00,IT Hub,E-Scooter,7.8,26.5,27,Hot,Low,Yes,No,Medium
958,09-02-2024 21:00,University Zone,E-Bike,4.2,7.4,14,Rainy,High,No,No,Low
959,09-02-2024 22:00,Tourist Area,E-Bike,4.15,23.9,8,Rainy,Low,Yes,No,Low
960,09-02-2024 23:00,Residential,E-Bike,9.08,9.5,18.7,Hot,High,Yes,No,High
961,10-02-2024 00:00,IT Hub,E-Bike,4.87,10,13.7,Clear,High,No,No,Medium
962,10-02-2024 01:00,Residential,E-Bike,9.45,41.5,18.5,Clear,Low,No,No,Medium
963,10-02-2024 02:00,Tourist Area,E-Bike,8.28,33,9,Clear,High,Yes,No,High
964,10-02-2024 03:00,Tourist Area,E-Bike,1.03,29.3,14.8,Rainy,Medium,No,No,Medium
965,10-02-2024 04:00,Residential,E-Bike,0.66,29.9,20.8,Foggy,Low,Yes,No,Medium
966,10-02-2024 05:00,Commercial,E-Scooter,9.55,44.2,20.9,Rainy,Medium,Yes,Yes,Low
967,10-02-2024 06:00,Commercial,E-Scooter,4.25,20.9,23.1,Foggy,High,Yes,No,Medium
968,10-02-2024 07:00,University Zone,Bicycle,9.92,31.3,15,Foggy,Medium,Yes,No,High
969,10-02-2024 08:00,Residential,E-Scooter,6.32,11.7,20,Foggy,Medium,No,No,High
970,10-02-2024 09:00,Tourist Area,E-Scooter,8.6,18,9.8,Rainy,Low,Yes,No,Medium
971,10-02-2024 10:00,University Zone,Bicycle,6.3,35.5,17.9,Rainy,Low,Yes,No,Low
972,10-02-2024 11:00,IT Hub,E-Bike,3.63,42.8,25.4,Rainy,High,No,No,Low
973,10-02-2024 12:00,Tourist Area,E-Bike,0.65,36.7,19.7,Rainy,Medium,No,No,Medium
974,10-02-2024 13:00,University Zone,E-Bike,3.4,19.6,28.7,Rainy,Low,No,No,Low
975,10-02-2024 14:00,Residential,E-Bike,3.44,50.8,18,Foggy,Medium,No,No,Low
976,10-02-2024 15:00,IT Hub,E-Bike,8.78,45.8,22.8,Rainy,Low,Yes,No,High
977,10-02-2024 16:00,Residential,E-Bike,0.97,52.4,18.5,Foggy,High,Yes,No,Low
978,10-02-2024 17:00,Residential,Bicycle,9.09,40.4,18.6,Clear,Low,No,No,High
979,10-02-2024 18:00,Tourist Area,E-Scooter,7.33,56.3,16.4,Clear,Medium,Yes,No,Low
980,10-02-2024 19:00,Commercial,E-Bike,3.47,35.4,9,Hot,Medium,Yes,No,High
981,10-02-2024 20:00,IT Hub,E-Bike,6.9,54.5,16.9,Foggy,High,No,No,Medium
982,10-02-2024 21:00,Tourist Area,Bicycle,4.58,7.5,15,Rainy,Low,No,Yes,Low
983,10-02-2024 22:00,Commercial,E-Scooter,9.64,37.1,12.6,Rainy,High,Yes,No,High
984,10-02-2024 23:00,Residential,E-Bike,0.77,17.2,28.2,Foggy,High,No,No,Medium
985,11-02-2024 00:00,IT Hub,E-Bike,1.87,17.5,24.5,Clear,Low,Yes,No,Low
986,11-02-2024 01:00,Commercial,Bicycle,6.97,48.2,28.2,Hot,Medium,Yes,No,Medium
987,11-02-2024 02:00,Tourist Area,Bicycle,9.51,50.9,26.1,Clear,High,Yes,No,Low
988,11-02-2024 03:00,IT Hub,E-Bike,8.3,23.5,12.1,Foggy,Medium,No,No,Medium
989,11-02-2024 04:00,University Zone,E-Scooter,3.8,49.2,29.9,Clear,Low,No,No,High
990,11-02-2024 05:00,Commercial,E-Scooter,3.37,49.4,26.8,Foggy,Medium,Yes,Yes,Low
991,11-02-2024 06:00,University Zone,E-Bike,1.84,44.6,22.1,Rainy,Medium,No,No,Medium
992,11-02-2024 07:00,Tourist Area,E-Bike,5.06,20.8,8.8,Rainy,Medium,No,No,Medium
993,11-02-2024 08:00,University Zone,E-Bike,9.64,47.4,19.5,Hot,Low,No,Yes,Medium
994,11-02-2024 09:00,Commercial,E-Scooter,1.27,6,15.6,Clear,Low,Yes,No,Low
995,11-02-2024 10:00,Tourist Area,Bicycle,8.8,36.4,26.5,Hot,High,No,Yes,Medium
996,11-02-2024 11:00,Tourist Area,Bicycle,2.6,49.1,21.7,Foggy,Medium,Yes,Yes,Low
997,11-02-2024 12:00,University Zone,Bicycle,0.83,49.1,17.8,Clear,Medium,Yes,No,Low
998,11-02-2024 13:00,IT Hub,E-Bike,0.52,13,15,Clear,Low,No,No,Low
999,11-02-2024 14:00,IT Hub,E-Scooter,9.21,9.3,22.2,Rainy,High,Yes,No,Medium
1000,11-02-2024 15:00,Commercial,E-Bike,4.88,11.9,12.4,Hot,Low,No,No,Medium
1001,11-02-2024 16:00,Commercial,E-Scooter,6.22,47.5,25.2,Rainy,Medium,No,Yes,Medium
1002,11-02-2024 17:00,IT Hub,E-Bike,9.73,45.7,8.3,Hot,Medium,No,No,Low
1003,11-02-2024 18:00,IT Hub,Bicycle,4.92,56,16.3,Clear,Low,Yes,Yes,Medium
1004,11-02-2024 19:00,IT Hub,E-Bike,4.03,46.6,23.5,Clear,Low,Yes,No,Low
1005,11-02-2024 20:00,Commercial,Bicycle,4.38,56.4,14.9,Clear,Low,Yes,No,Low
1006,11-02-2024 21:00,Residential,E-Bike,7.89,42.6,13.1,Foggy,High,No,No,Low
1007,11-02-2024 22:00,Commercial,E-Scooter,1.4,22.6,20.4,Hot,Low,Yes,No,Medium
1008,11-02-2024 23:00,IT Hub,E-Scooter,7.53,35,24.2,Hot,Low,Yes,Yes,High
1009,12-02-2024 00:00,Residential,E-Bike,4.79,27.6,10.9,Foggy,High,Yes,No,Low
1010,12-02-2024 01:00,Tourist Area,Bicycle,1.91,52.7,15.4,Foggy,Medium,Yes,No,Low
1011,12-02-2024 02:00,Commercial,Bicycle,2.67,59.6,18.5,Clear,Low,No,No,Medium
1012,12-02-2024 03:00,Commercial,E-Scooter,4.67,20,8,Rainy,Low,No,No,Low
1013,12-02-2024 04:00,IT Hub,E-Bike,9.53,29.8,24.4,Hot,Low,No,No,Low
1014,12-02-2024 05:00,Residential,E-Scooter,9.73,29.6,25.9,Foggy,Medium,Yes,No,Low
1015,12-02-2024 06:00,University Zone,E-Scooter,5.21,33.4,14.9,Rainy,Medium,No,No,High
1016,12-02-2024 07:00,University Zone,E-Bike,1.7,6.2,22.3,Foggy,High,Yes,No,Low
1017,12-02-2024 08:00,Residential,E-Bike,9.49,42.3,9.1,Hot,Medium,Yes,No,Low
1018,12-02-2024 09:00,University Zone,Bicycle,7.5,38.9,9.8,Foggy,Low,No,No,Low
1019,12-02-2024 10:00,Tourist Area,E-Bike,7.49,13.9,9.8,Foggy,High,No,No,Low
1020,12-02-2024 11:00,Tourist Area,Bicycle,0.82,48,29.3,Foggy,Low,Yes,No,Low
1021,12-02-2024 12:00,Commercial,E-Scooter,6.78,52.3,17,Hot,Medium,No,No,Low
1022,12-02-2024 13:00,University Zone,Bicycle,2.49,5.1,21.8,Hot,High,Yes,No,Low
1023,12-02-2024 14:00,IT Hub,E-Scooter,9.62,44.4,25.9,Foggy,Medium,Yes,No,Low
1024,12-02-2024 15:00,Commercial,E-Bike,0.68,12.1,13.3,Foggy,Low,No,No,Low
1025,12-02-2024 16:00,Residential,E-Scooter,8.65,15.7,15.6,Rainy,Low,Yes,No,Low
1026,12-02-2024 17:00,Tourist Area,E-Scooter,5.69,28.6,22.4,Clear,Medium,Yes,No,Low
1027,12-02-2024 18:00,IT Hub,Bicycle,5.64,53.6,8.5,Hot,High,No,No,High
1028,12-02-2024 19:00,IT Hub,Bicycle,8.99,19.3,9.4,Foggy,Medium,Yes,No,Low
1029,12-02-2024 20:00,Residential,Bicycle,0.58,39.2,10.1,Foggy,High,Yes,Yes,Low
1030,12-02-2024 21:00,Commercial,Bicycle,9.76,29.3,11.1,Rainy,High,No,No,High
1031,12-02-2024 22:00,Commercial,E-Scooter,2.29,51.5,21.7,Rainy,Medium,No,Yes,Medium
1032,12-02-2024 23:00,Commercial,Bicycle,1.53,18.3,19.1,Foggy,Medium,Yes,Yes,High
1033,13-02-2024 00:00,Residential,E-Scooter,3.14,34.8,17.1,Foggy,High,Yes,No,Medium
1034,13-02-2024 01:00,Residential,E-Bike,5.87,5.1,26.4,Clear,Low,Yes,No,Low
1035,13-02-2024 02:00,University Zone,Bicycle,2.19,31.1,22.5,Foggy,Medium,No,No,High
1036,13-02-2024 03:00,Commercial,E-Bike,3.23,29.5,13.7,Hot,Low,No,No,Low
1037,13-02-2024 04:00,Commercial,E-Scooter,6.37,46.3,28.4,Rainy,High,Yes,No,Medium
1038,13-02-2024 05:00,Commercial,E-Scooter,3.04,9.8,23.3,Rainy,Medium,Yes,No,Low
1039,13-02-2024 06:00,Tourist Area,E-Scooter,5.79,49,11.3,Rainy,Medium,Yes,No,Low
1040,13-02-2024 07:00,Tourist Area,E-Scooter,3.25,20.4,11.1,Foggy,Low,Yes,No,Low
1041,13-02-2024 08:00,Commercial,E-Bike,5.19,52.3,12.7,Clear,High,Yes,Yes,Medium
1042,13-02-2024 09:00,Commercial,E-Bike,4.43,41.6,26.9,Clear,Medium,No,No,Low
1043,13-02-2024 10:00,Commercial,Bicycle,3.63,14.1,29.7,Hot,High,Yes,Yes,Low
1044,13-02-2024 11:00,IT Hub,Bicycle,2.39,51.1,27.4,Rainy,Medium,Yes,No,High
1045,13-02-2024 12:00,IT Hub,Bicycle,3.88,51.9,9.7,Clear,High,Yes,No,Low
1046,13-02-2024 13:00,Commercial,E-Bike,8.39,33.6,22.6,Hot,High,Yes,Yes,Low
1047,13-02-2024 14:00,Residential,Bicycle,6.46,53.8,15.8,Rainy,Medium,No,No,Medium
1048,13-02-2024 15:00,Commercial,E-Bike,1.24,54.4,19.5,Foggy,Low,No,No,High
1049,13-02-2024 16:00,University Zone,Bicycle,6.34,42.5,19,Hot,High,Yes,No,High
1050,13-02-2024 17:00,IT Hub,E-Bike,2.97,17.1,20.8,Foggy,Medium,No,No,Medium
1051,13-02-2024 18:00,Tourist Area,Bicycle,3.28,33.1,9.2,Rainy,Medium,No,No,Medium
1052,13-02-2024 19:00,Tourist Area,E-Bike,0.55,9.7,22.1,Foggy,High,Yes,No,Medium
1053,13-02-2024 20:00,Residential,E-Scooter,2.11,13.9,21,Hot,Medium,No,No,Medium
1054,13-02-2024 21:00,Commercial,Bicycle,9.75,35.4,23.6,Foggy,High,Yes,No,Medium
1055,13-02-2024 22:00,Commercial,E-Scooter,0.88,39,25,Clear,Medium,No,No,Low
1056,13-02-2024 23:00,University Zone,E-Scooter,3.11,40.8,19.3,Clear,Medium,No,No,Low
1057,14-02-2024 00:00,Tourist Area,E-Scooter,7.73,42.7,24,Clear,Medium,No,No,Low
1058,14-02-2024 01:00,IT Hub,E-Bike,6.28,36.2,8.5,Rainy,Medium,No,No,High
1059,14-02-2024 02:00,IT Hub,Bicycle,5.52,10.1,13.1,Hot,Medium,Yes,No,High
1060,14-02-2024 03:00,IT Hub,E-Bike,7.06,29.1,28.3,Rainy,High,Yes,No,Medium
1061,14-02-2024 04:00,University Zone,Bicycle,8.27,21.6,12,Rainy,Low,Yes,No,High
1062,14-02-2024 05:00,University Zone,E-Bike,1.7,40.2,12.4,Rainy,Medium,Yes,No,High
1063,14-02-2024 06:00,Commercial,E-Scooter,6.89,22.7,9.9,Hot,High,No,No,Medium
1064,14-02-2024 07:00,University Zone,E-Scooter,4.79,37.2,11.9,Rainy,Low,Yes,No,Low
1065,14-02-2024 08:00,IT Hub,E-Scooter,2.08,10.1,27.7,Rainy,Medium,Yes,No,High
1066,14-02-2024 09:00,Commercial,Bicycle,6.64,59.6,14.3,Rainy,Low,Yes,No,Medium
1067,14-02-2024 10:00,University Zone,E-Bike,4.54,32.3,16.8,Foggy,Low,Yes,No,Medium
1068,14-02-2024 11:00,Residential,E-Scooter,9.13,45.9,19.1,Foggy,Medium,Yes,No,Medium
1069,14-02-2024 12:00,IT Hub,E-Bike,2.47,27.9,12.7,Rainy,Medium,Yes,No,Medium
1070,14-02-2024 13:00,Residential,E-Bike,9.94,38.9,15,Foggy,High,No,Yes,Low
1071,14-02-2024 14:00,Tourist Area,E-Scooter,1.21,53.6,28,Hot,Medium,Yes,No,Low
1072,14-02-2024 15:00,Residential,Bicycle,7.62,54.1,16.8,Foggy,Low,Yes,No,Low
1073,14-02-2024 16:00,IT Hub,E-Bike,7.04,54.5,13.4,Hot,High,Yes,No,Low
1074,14-02-2024 17:00,University Zone,E-Scooter,9.25,33,11.7,Clear,High,Yes,No,Low
1075,14-02-2024 18:00,IT Hub,E-Scooter,0.7,35.8,15.8,Foggy,Low,No,No,High
1076,14-02-2024 19:00,Commercial,Bicycle,1.05,12.6,18.6,Rainy,Medium,No,Yes,Medium
1077,14-02-2024 20:00,Commercial,E-Scooter,6.33,30.8,15.6,Hot,Medium,Yes,No,Low
1078,14-02-2024 21:00,Tourist Area,Bicycle,7.23,59.4,14.8,Clear,Low,Yes,No,Low
1079,14-02-2024 22:00,Tourist Area,Bicycle,5.37,39.7,21.4,Rainy,Medium,No,No,Low
1080,14-02-2024 23:00,IT Hub,E-Scooter,3.14,21.3,21.4,Foggy,Medium,No,No,High
1081,15-02-2024 00:00,Residential,E-Bike,8.34,30.2,20.9,Foggy,Medium,No,Yes,Low
1082,15-02-2024 01:00,Residential,E-Bike,6.28,35.3,28.7,Foggy,High,No,No,Low
1083,15-02-2024 02:00,Residential,Bicycle,6.18,22.9,27.7,Rainy,Low,No,Yes,High
1084,15-02-2024 03:00,Residential,E-Bike,3.46,38.4,17.1,Hot,High,Yes,No,Medium
1085,15-02-2024 04:00,University Zone,E-Bike,8.18,33.5,22.6,Foggy,Medium,No,No,High
1086,15-02-2024 05:00,Tourist Area,E-Scooter,5.94,29.8,15.5,Foggy,Low,No,No,Low
1087,15-02-2024 06:00,Residential,E-Scooter,0.76,31,19.3,Hot,High,Yes,No,Low
1088,15-02-2024 07:00,Commercial,Bicycle,7.69,17.9,10.1,Foggy,High,No,No,Medium
1089,15-02-2024 08:00,Commercial,Bicycle,7.67,38.9,15.9,Hot,Medium,Yes,No,Low
1090,15-02-2024 09:00,IT Hub,Bicycle,3.07,10.6,22.2,Foggy,High,Yes,No,Medium
1091,15-02-2024 10:00,IT Hub,E-Bike,0.88,35.7,17.9,Hot,Low,Yes,No,High
1092,15-02-2024 11:00,Tourist Area,E-Scooter,4.75,15.9,12.5,Rainy,Low,Yes,No,Medium
1093,15-02-2024 12:00,Commercial,Bicycle,4.21,41.8,8.9,Clear,Low,Yes,No,Low
1094,15-02-2024 13:00,Residential,Bicycle,6.16,51.1,20.5,Hot,High,Yes,No,Low
1095,15-02-2024 14:00,University Zone,Bicycle,5.52,6.9,22.8,Foggy,High,No,No,High
1096,15-02-2024 15:00,IT Hub,E-Bike,3.74,26.4,24,Rainy,High,Yes,No,High
1097,15-02-2024 16:00,University Zone,E-Scooter,2.31,56.4,10.5,Hot,High,Yes,No,Low
1098,15-02-2024 17:00,IT Hub,Bicycle,3,55.7,26.7,Foggy,High,Yes,No,Low
1099,15-02-2024 18:00,University Zone,E-Bike,5.34,38.8,8.3,Foggy,High,No,No,High
1100,15-02-2024 19:00,University Zone,E-Scooter,6.84,10.6,20.4,Hot,Medium,Yes,No,High
1101,15-02-2024 20:00,IT Hub,E-Scooter,8.96,15.9,24.7,Foggy,High,Yes,No,High
1102,15-02-2024 21:00,IT Hub,E-Scooter,7.1,35.1,14.5,Clear,Low,No,No,Medium
1103,15-02-2024 22:00,Tourist Area,Bicycle,4.45,16.2,8.8,Hot,Medium,No,No,Low
1104,15-02-2024 23:00,Residential,E-Scooter,9.38,16.1,24.6,Clear,High,Yes,No,High
1105,16-02-2024 00:00,Residential,E-Bike,2.4,18.5,19,Hot,High,Yes,No,Low
1106,16-02-2024 01:00,University Zone,E-Scooter,0.54,23.5,27.5,Hot,Low,Yes,No,Medium
1107,16-02-2024 02:00,Tourist Area,E-Bike,6.32,17.6,28,Hot,Medium,No,Yes,Low
1108,16-02-2024 03:00,IT Hub,E-Bike,1.04,7,28.2,Rainy,Low,No,No,High
1109,16-02-2024 04:00,IT Hub,E-Bike,8.55,50.8,29.9,Rainy,Low,No,No,Low
1110,16-02-2024 05:00,University Zone,E-Scooter,6.17,15.8,20.9,Hot,Medium,No,No,Low
1111,16-02-2024 06:00,Tourist Area,E-Bike,6.8,58.4,11.7,Foggy,Medium,Yes,Yes,Low
1112,16-02-2024 07:00,University Zone,E-Bike,0.87,5.8,20.3,Clear,Medium,No,Yes,Medium
1113,16-02-2024 08:00,Residential,Bicycle,9.63,56.1,8.8,Foggy,Low,No,Yes,Low
1114,16-02-2024 09:00,IT Hub,E-Scooter,5.28,39.7,9,Hot,Low,No,No,Low
1115,16-02-2024 10:00,Tourist Area,E-Bike,2.99,51.3,19.7,Hot,High,Yes,No,Medium
1116,16-02-2024 11:00,IT Hub,Bicycle,2.96,24.4,21.5,Rainy,Low,No,Yes,High
1117,16-02-2024 12:00,University Zone,E-Bike,8.58,57.6,20.6,Foggy,Medium,Yes,No,Medium
1118,16-02-2024 13:00,Tourist Area,Bicycle,8.11,53.2,23.7,Rainy,Medium,Yes,No,Low
1119,16-02-2024 14:00,Residential,E-Scooter,4.53,8.9,19.5,Clear,Low,Yes,No,Low
1120,16-02-2024 15:00,Tourist Area,E-Bike,6.89,49.1,16,Hot,Medium,No,No,Low
1121,16-02-2024 16:00,University Zone,E-Bike,8.21,20.2,15.5,Clear,Medium,Yes,No,Low
1122,16-02-2024 17:00,IT Hub,E-Scooter,3.59,8.3,23.7,Hot,High,No,No,Low
1123,16-02-2024 18:00,University Zone,E-Scooter,9.39,12.7,15.3,Hot,High,Yes,Yes,Medium
1124,16-02-2024 19:00,Tourist Area,Bicycle,2.71,53.6,9.2,Clear,Low,No,No,Medium
1125,16-02-2024 20:00,Tourist Area,Bicycle,4.26,8.7,12.9,Rainy,Medium,No,No,Low
1126,16-02-2024 21:00,University Zone,E-Bike,7.52,5.2,25.6,Rainy,Low,Yes,No,Medium
1127,16-02-2024 22:00,Residential,E-Bike,5.14,37.5,19.2,Rainy,Medium,No,No,Medium
1128,16-02-2024 23:00,Residential,E-Bike,6.43,29.1,13.9,Foggy,Medium,Yes,No,Medium
1129,17-02-2024 00:00,Commercial,E-Bike,7.76,28.8,20.8,Foggy,Medium,No,No,High
1130,17-02-2024 01:00,Commercial,Bicycle,9.09,28.5,15.7,Foggy,Low,No,No,Medium
1131,17-02-2024 02:00,IT Hub,E-Scooter,4.67,34,27.7,Hot,Medium,Yes,No,Medium
1132,17-02-2024 03:00,IT Hub,Bicycle,1.96,28.6,17.3,Clear,Low,No,No,Low
1133,17-02-2024 04:00,IT Hub,Bicycle,2.73,15.2,22.1,Rainy,High,Yes,No,Low
1134,17-02-2024 05:00,IT Hub,E-Scooter,4.03,8.5,18,Clear,High,Yes,No,High
1135,17-02-2024 06:00,Commercial,E-Bike,9.69,28.1,18.4,Hot,High,Yes,No,High
1136,17-02-2024 07:00,Residential,E-Bike,5.68,26.5,18,Rainy,Medium,Yes,No,Low
1137,17-02-2024 08:00,IT Hub,E-Scooter,3.39,7,12.6,Foggy,Medium,Yes,No,Medium
1138,17-02-2024 09:00,Commercial,E-Scooter,3.8,9.2,28,Clear,Low,No,No,Low
1139,17-02-2024 10:00,Residential,Bicycle,7.9,13.9,18,Hot,Low,No,Yes,Medium
1140,17-02-2024 11:00,Residential,E-Scooter,6.91,9.8,28.9,Clear,Medium,No,No,High
1141,17-02-2024 12:00,Residential,E-Bike,8.3,33.5,23.2,Foggy,Medium,No,No,Medium
1142,17-02-2024 13:00,Commercial,E-Scooter,9.4,20.9,22.3,Foggy,Medium,No,No,Low
1143,17-02-2024 14:00,Commercial,E-Scooter,0.6,38.2,19,Clear,Medium,Yes,No,High
1144,17-02-2024 15:00,University Zone,E-Scooter,1.53,54,29.3,Foggy,Medium,Yes,No,Low
1145,17-02-2024 16:00,University Zone,E-Bike,1.66,44.7,15.4,Rainy,High,Yes,No,Medium
1146,17-02-2024 17:00,Commercial,E-Scooter,2.64,7.7,24,Hot,Low,No,No,High
1147,17-02-2024 18:00,IT Hub,E-Bike,2.33,10.6,12.7,Foggy,Low,Yes,No,Low
1148,17-02-2024 19:00,Residential,E-Bike,7.81,12.8,13.9,Rainy,Medium,Yes,No,Low
1149,17-02-2024 20:00,University Zone,E-Scooter,4.86,22.7,20.2,Rainy,High,No,No,Medium
